"No.","Time","Source","Destination","Protocol","Length","Source Port","Destination Port","TCP Segment Len","Window size value","Acknowledgment number","Info"
"690","41.947662","140.205.172.75","192.168.137.72","TCP","54","80","46116","0","9027","1004","80  >  46116 [FIN, ACK] Seq=1052 Ack=1004 Win=9027 Len=0"
"691","42.053166","192.168.137.72","140.205.172.75","TCP","54","46116","80","0","65535","1053","46116  >  80 [ACK] Seq=1004 Ack=1053 Win=65535 Len=0"
"692","44.291956","54.225.216.200","192.168.137.72","TCP","194","443","43053","128","130","1841","[TCP Retransmission] 443  >  43053 [PSH, ACK] Seq=5921 Ack=1841 Win=33280 Len=128 TSval=4061495851 TSecr=3941727"
"693","46.262071","192.168.137.72","125.88.171.185","TCP","310","41580","443","256","388","4454","[TCP Retransmission] 41580  >  443 [ACK] Seq=334 Ack=4454 Win=99328 Len=256"
"694","46.308599","125.88.171.185","192.168.137.72","TCP","66","443","41580","0","140","707","[TCP Previous segment not captured] 443  >  41580 [ACK] Seq=4859 Ack=707 Win=17920 Len=0 SLE=334 SRE=590"
"695","46.839168","192.168.137.1","239.255.255.250","SSDP","456","","","","","","NOTIFY * HTTP/1.1 "
"696","46.839289","192.168.137.1","239.255.255.250","SSDP","448","","","","","","NOTIFY * HTTP/1.1 "
"697","46.839370","192.168.137.1","239.255.255.250","SSDP","512","","","","","","NOTIFY * HTTP/1.1 "
"698","46.840851","192.168.137.1","239.255.255.250","SSDP","504","","","","","","NOTIFY * HTTP/1.1 "
"699","46.842228","192.168.137.1","239.255.255.250","SSDP","510","","","","","","NOTIFY * HTTP/1.1 "
"700","46.843747","192.168.137.1","239.255.255.250","SSDP","522","","","","","","NOTIFY * HTTP/1.1 "
"701","46.845114","192.168.137.1","239.255.255.250","SSDP","520","","","","","","NOTIFY * HTTP/1.1 "
"702","46.947775","192.168.137.1","239.255.255.250","SSDP","456","","","","","","NOTIFY * HTTP/1.1 "
"703","46.947885","192.168.137.1","239.255.255.250","SSDP","448","","","","","","NOTIFY * HTTP/1.1 "
"704","46.947946","192.168.137.1","239.255.255.250","SSDP","512","","","","","","NOTIFY * HTTP/1.1 "
"705","46.949488","192.168.137.1","239.255.255.250","SSDP","504","","","","","","NOTIFY * HTTP/1.1 "
"706","46.950979","192.168.137.1","239.255.255.250","SSDP","510","","","","","","NOTIFY * HTTP/1.1 "
"707","46.952510","192.168.137.1","239.255.255.250","SSDP","522","","","","","","NOTIFY * HTTP/1.1 "
"708","46.953903","192.168.137.1","239.255.255.250","SSDP","520","","","","","","NOTIFY * HTTP/1.1 "
"709","47.300189","192.168.137.1","239.255.255.250","SSDP","171","","","","","","M-SEARCH * HTTP/1.1 "
"710","47.400856","192.168.137.1","239.255.255.250","SSDP","171","","","","","","M-SEARCH * HTTP/1.1 "
"711","52.252955","192.168.137.72","125.88.171.185","TCP","74","41616","443","0","65535","0","41616  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=3946631 TSecr=0 WS=256"
"712","52.300083","125.88.171.185","192.168.137.72","TCP","66","443","41616","0","14600","1","443  >  41616 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"713","52.301801","192.168.137.72","125.88.171.185","TCP","54","41616","443","0","343","1","41616  >  443 [ACK] Seq=1 Ack=1 Win=87808 Len=0"
"714","52.304566","192.168.137.72","125.88.171.185","TLSv1.2","237","41616","443","183","343","1","Client Hello"
"715","52.350415","125.88.171.185","192.168.137.72","TCP","54","443","41616","0","123","184","443  >  41616 [ACK] Seq=1 Ack=184 Win=15744 Len=0"
"716","52.351590","125.88.171.185","192.168.137.72","TLSv1.2","1514","443","41616","1460","123","184","Server Hello"
"717","52.351632","125.88.171.185","192.168.137.72","TCP","1514","443","41616","1460","123","184","443  >  41616 [ACK] Seq=1461 Ack=184 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"718","52.351658","125.88.171.185","192.168.137.72","TLSv1.2","1321","443","41616","1267","123","184","Certificate, Server Key Exchange, Server Hello Done"
"719","52.352901","192.168.137.72","125.88.171.185","TCP","54","41616","443","0","354","1461","41616  >  443 [ACK] Seq=184 Ack=1461 Win=90624 Len=0"
"720","52.353117","192.168.137.72","125.88.171.185","TCP","54","41616","443","0","365","2921","41616  >  443 [ACK] Seq=184 Ack=2921 Win=93440 Len=0"
"721","52.353848","192.168.137.72","125.88.171.185","TCP","54","41616","443","0","377","4188","41616  >  443 [ACK] Seq=184 Ack=4188 Win=96512 Len=0"
"722","52.373893","192.168.137.72","125.88.171.185","TLSv1.2","204","41616","443","150","377","4188","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"723","52.420145","125.88.171.185","192.168.137.72","TLSv1.2","320","443","41616","266","131","334","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"724","52.424738","192.168.137.72","125.88.171.185","TLSv1.2","427","41616","443","373","388","4454","Application Data"
"725","52.475980","125.88.171.185","192.168.137.72","TLSv1.2","459","443","41616","405","140","707","Application Data"
"726","52.512276","192.168.137.72","125.88.171.185","TCP","54","41616","443","0","400","4859","41616  >  443 [ACK] Seq=707 Ack=4859 Win=102400 Len=0"
"727","52.544346","192.168.137.72","125.88.171.185","TLSv1.2","1403","41616","443","1349","400","4859","Application Data"
"728","52.601768","125.88.171.185","192.168.137.72","TLSv1.2","379","443","41616","325","161","2056","Application Data"
"729","52.603913","192.168.137.72","125.88.171.185","TCP","54","41616","443","0","411","5184","41616  >  443 [ACK] Seq=2056 Ack=5184 Win=105216 Len=0"
"730","52.676362","192.168.137.72","125.88.171.185","TLSv1.2","1275","41616","443","1221","411","5184","Application Data"
"731","52.742787","125.88.171.185","192.168.137.72","TLSv1.2","379","443","41616","325","182","3277","Application Data"
"732","52.743882","192.168.137.72","125.88.171.185","TCP","54","41616","443","0","423","5509","41616  >  443 [ACK] Seq=3277 Ack=5509 Win=108288 Len=0"
"733","52.761337","192.168.137.72","125.88.171.185","TLSv1.2","1019","41616","443","965","423","5509","Application Data"
"734","52.819933","125.88.171.185","192.168.137.72","TLSv1.2","379","443","41616","325","203","4242","Application Data"
"735","52.852241","192.168.137.72","125.88.171.185","TCP","54","41616","443","0","434","5834","41616  >  443 [ACK] Seq=4242 Ack=5834 Win=111104 Len=0"
"736","53.029005","192.168.137.72","192.168.137.1","DNS","76","","","","","","Standard query 0xe4ec A yun-hl.3g.qq.com"
"737","53.032323","192.168.137.1","192.168.137.72","DNS","398","","","","","","Standard query response 0xe4ec A yun-hl.3g.qq.com CNAME hl.sparta.mig.tencent-cloud.net A 121.51.142.47 A 121.51.141.58 NS ns-open3.qq.com NS ns-open2.qq.com NS ns-open1.qq.com A 59.36.132.139 A 103.7.30.126 A 120.204.1.100 A 58.251.121.188 A 182.254.48.197 A 182.254.116.5 A 125.39.46.36 A 180.163.22.39 A 203.205.220.25 A 58.246.221.60 A 121.51.167.100"
"738","54.700398","192.168.137.72","39.155.183.22","TCP","66","43495","80","0","343","1","43495  >  80 [FIN, ACK] Seq=1 Ack=1 Win=343 Len=0 TSval=3946876 TSecr=204081314"
"739","54.737963","39.155.183.22","192.168.137.72","TCP","66","80","43495","0","30","2","80  >  43495 [FIN, ACK] Seq=1 Ack=2 Win=30 Len=0 TSval=204165922 TSecr=3946876"
"740","54.739579","192.168.137.72","39.155.183.22","TCP","66","43495","80","0","343","2","43495  >  80 [ACK] Seq=2 Ack=2 Win=343 Len=0 TSval=3946881 TSecr=204165922"
"741","54.793529","192.168.137.72","223.202.213.125","TCP","74","40541","80","0","65535","0","40541  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=3946887 TSecr=0 WS=256"
"742","54.830796","223.202.213.125","192.168.137.72","TCP","58","80","40541","0","14600","1","80  >  40541 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460"
"743","54.832063","192.168.137.72","223.202.213.125","TCP","54","40541","80","0","65535","1","40541  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"744","54.838992","192.168.137.72","223.202.213.125","TCP","721","40541","80","667","65535","1","40541  >  80 [PSH, ACK] Seq=1 Ack=1 Win=65535 Len=667"
"745","54.877091","223.202.213.125","192.168.137.72","TCP","54","80","40541","0","15341","668","80  >  40541 [ACK] Seq=1 Ack=668 Win=15341 Len=0"
"746","54.877226","223.202.213.125","192.168.137.72","TCP","58","80","40541","4","15341","668","80  >  40541 [PSH, ACK] Seq=1 Ack=668 Win=15341 Len=4 [TCP segment of a reassembled PDU]"
"747","54.878380","192.168.137.72","223.202.213.125","TCP","54","40541","80","0","65535","5","40541  >  80 [ACK] Seq=668 Ack=5 Win=65535 Len=0"
"748","55.968566","192.168.137.72","121.51.73.101","TCP","74","41969","80","0","65535","0","41969  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1400 SACK_PERM=1 TSval=3946999 TSecr=0 WS=256"
"749","55.968573","192.168.137.72","101.89.15.106","TCP","440","43982","8080","386","341","451","43982  >  8080 [PSH, ACK] Seq=485 Ack=451 Win=341 Len=386"
"750","55.968574","192.168.137.72","101.89.15.106","TCP","103","43982","8080","49","341","451","43982  >  8080 [PSH, ACK] Seq=871 Ack=451 Win=341 Len=49"
"751","56.010005","192.168.137.72","61.181.203.29","TCP","213","42641","14000","159","530","1737","42641  >  14000 [PSH, ACK] Seq=1325 Ack=1737 Win=530 Len=159"
"752","56.010812","101.89.15.106","192.168.137.72","TCP","54","8080","43982","0","82","920","8080  >  43982 [ACK] Seq=451 Ack=920 Win=82 Len=0"
"753","56.012470","121.51.73.101","192.168.137.72","TCP","66","80","41969","0","14400","1","80  >  41969 [SYN, ACK] Seq=0 Ack=1 Win=14400 Len=0 MSS=1440 SACK_PERM=1 WS=128"
"754","56.013357","192.168.137.72","121.51.73.101","TCP","54","41969","80","0","329","1","41969  >  80 [ACK] Seq=1 Ack=1 Win=84224 Len=0"
"755","56.014754","192.168.137.72","121.51.73.101","HTTP","880","41969","80","826","329","1","POST /mmtls/65f249e7 HTTP/1.1 "
"756","56.038832","101.89.15.106","192.168.137.72","TCP","429","8080","43982","375","82","920","8080  >  43982 [PSH, ACK] Seq=451 Ack=920 Win=82 Len=375"
"757","56.039791","192.168.137.72","101.89.15.106","TCP","54","43982","8080","0","345","826","43982  >  8080 [ACK] Seq=920 Ack=826 Win=345 Len=0"
"758","56.041850","101.89.15.106","192.168.137.72","TCP","93","8080","43982","39","82","920","8080  >  43982 [PSH, ACK] Seq=826 Ack=920 Win=82 Len=39"
"759","56.042672","192.168.137.72","101.89.15.106","TCP","54","43982","8080","0","345","865","43982  >  8080 [ACK] Seq=920 Ack=865 Win=345 Len=0"
"760","56.049467","61.181.203.29","192.168.137.72","TCP","120","14000","42641","66","44","1484","14000  >  42641 [PSH, ACK] Seq=1737 Ack=1484 Win=44 Len=66"
"761","56.050389","192.168.137.72","61.181.203.29","TCP","54","42641","14000","0","530","1803","42641  >  14000 [ACK] Seq=1484 Ack=1803 Win=530 Len=0"
"762","56.057209","121.51.73.101","192.168.137.72","TCP","54","80","41969","0","126","827","80  >  41969 [ACK] Seq=1 Ack=827 Win=16128 Len=0"
"763","56.090529","121.51.73.101","192.168.137.72","HTTP","382","80","41969","328","126","827","HTTP/1.1 200 OK "
"764","56.093676","121.51.73.101","192.168.137.72","TCP","54","80","41969","0","126","827","80  >  41969 [FIN, ACK] Seq=329 Ack=827 Win=16128 Len=0"
"765","56.123478","192.168.137.72","121.51.73.101","TCP","54","41969","80","0","333","329","41969  >  80 [ACK] Seq=827 Ack=329 Win=85248 Len=0"
"766","56.127036","192.168.137.72","121.51.73.101","TCP","54","41969","80","0","333","330","41969  >  80 [FIN, ACK] Seq=827 Ack=330 Win=85248 Len=0"
"767","56.169492","121.51.73.101","192.168.137.72","TCP","54","80","41969","0","126","828","80  >  41969 [ACK] Seq=330 Ack=828 Win=16128 Len=0"
"768","56.336319","192.168.137.72","203.119.211.251","TCP","54","48911","80","0","65535","2","48911  >  80 [FIN, ACK] Seq=1 Ack=2 Win=65535 Len=0"
"769","56.340146","192.168.137.72","192.168.137.1","DNS","75","","","","","","Standard query 0xd23d A cgicol.amap.com"
"770","56.342527","192.168.137.1","192.168.137.72","DNS","338","","","","","","Standard query response 0xd23d A cgicol.amap.com CNAME cgicol.amap.com.gds.alibabadns.com CNAME wagbridge.gaode.com CNAME et2-su18-na62.wagbridge.gaode.com CNAME et2-su18-na62.wagbridge.gaode.com.gds.alibabadns.com A 140.205.172.75 NS ns1.alibabadns.com NS ns2.alibabadns.com A 198.11.138.254 A 140.205.122.66 A 140.205.67.254 A 106.11.35.18"
"771","56.346393","192.168.137.72","140.205.172.75","TCP","74","46244","80","0","65535","0","46244  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=3947042 TSecr=0 WS=256"
"772","56.397162","140.205.172.75","192.168.137.72","TCP","74","80","46244","0","12960","1","80  >  46244 [SYN, ACK] Seq=0 Ack=1 Win=12960 Len=0 MSS=1452 SACK_PERM=1"
"773","56.430939","192.168.137.72","140.205.172.75","TCP","54","46244","80","0","65535","1","46244  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"774","56.431285","192.168.137.72","140.205.172.75","HTTP","1328","46244","80","1274","65535","1","POST /collection/collectData?src=extCol&ver=v71& HTTP/1.1 "
"775","56.482681","140.205.172.75","192.168.137.72","TCP","54","80","46244","0","8918","1275","80  >  46244 [ACK] Seq=1 Ack=1275 Win=8918 Len=0"
"776","56.483558","140.205.172.75","192.168.137.72","TCP","350","80","46244","296","8918","1275","80  >  46244 [PSH, ACK] Seq=1 Ack=1275 Win=8918 Len=296 [TCP segment of a reassembled PDU]"
"777","56.483609","140.205.172.75","192.168.137.72","TCP","84","80","46244","30","8918","1275","80  >  46244 [PSH, ACK] Seq=297 Ack=1275 Win=8918 Len=30 [TCP segment of a reassembled PDU]"
"778","56.483636","140.205.172.75","192.168.137.72","HTTP","59","80","46244","5","8918","1275","HTTP/1.1 200   (text/html)"
"779","56.493330","140.205.172.75","192.168.137.72","TCP","59","80","46244","5","8918","1275","[TCP Retransmission] 80  >  46244 [PSH, ACK] Seq=327 Ack=1275 Win=8918 Len=5"
"780","56.533430","192.168.137.72","140.205.172.75","TCP","54","46244","80","0","65535","297","46244  >  80 [ACK] Seq=1275 Ack=297 Win=65535 Len=0"
"781","56.534250","192.168.137.72","140.205.172.75","TCP","54","46244","80","0","65535","327","46244  >  80 [ACK] Seq=1275 Ack=327 Win=65535 Len=0"
"782","56.534255","192.168.137.72","140.205.172.75","TCP","54","46244","80","0","65535","332","46244  >  80 [ACK] Seq=1275 Ack=332 Win=65535 Len=0"
"783","56.534487","192.168.137.72","140.205.172.75","TCP","66","46244","80","0","65535","332","[TCP Dup ACK 782#1] 46244  >  80 [ACK] Seq=1275 Ack=332 Win=65535 Len=0 SLE=327 SRE=332"
"784","56.622311","192.168.137.72","203.119.211.251","TCP","54","48911","80","0","65535","2","[TCP Retransmission] 48911  >  80 [FIN, ACK] Seq=1 Ack=2 Win=65535 Len=0"
"785","56.720547","192.168.137.72","183.194.234.114","TCP","74","37766","8081","0","65535","0","37766  >  8081 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=3947078 TSecr=0 WS=256"
"786","56.764527","183.194.234.114","192.168.137.72","TCP","66","8081","37766","0","13600","1","8081  >  37766 [SYN, ACK] Seq=0 Ack=1 Win=13600 Len=0 MSS=1360 SACK_PERM=1 WS=1024"
"787","56.766190","192.168.137.72","183.194.234.114","TCP","54","37766","8081","0","343","1","37766  >  8081 [ACK] Seq=1 Ack=1 Win=87808 Len=0"
"788","56.768328","192.168.137.72","192.168.137.1","DNS","87","","","","","","Standard query 0x903f PTR 72.137.168.192.in-addr.arpa"
"789","56.768887","192.168.137.1","192.168.137.72","DNS","147","","","","","","Standard query response 0x903f PTR 72.137.168.192.in-addr.arpa PTR OnePlus5.mshome.net"
"790","56.774112","192.168.137.72","192.168.137.1","DNS","79","","","","","","Standard query 0xa716 A OnePlus5.mshome.net"
"791","56.774685","192.168.137.1","192.168.137.72","DNS","114","","","","","","Standard query response 0xa716 A OnePlus5.mshome.net A 192.168.137.72"
"792","56.777402","192.168.137.72","183.194.234.114","TCP","668","37766","8081","614","343","1","37766  >  8081 [PSH, ACK] Seq=1 Ack=1 Win=87808 Len=614"
"793","56.821282","183.194.234.114","192.168.137.72","TCP","54","8081","37766","0","15","615","8081  >  37766 [ACK] Seq=1 Ack=615 Win=15360 Len=0"
"794","56.821386","183.194.234.114","192.168.137.72","TCP","54","8081","37766","0","15","615","[TCP Previous segment not captured] 8081  >  37766 [FIN, ACK] Seq=33 Ack=615 Win=15360 Len=0"
"795","56.821422","183.194.234.114","192.168.137.72","TCP","86","8081","37766","32","15","615","[TCP Out-Of-Order] 8081  >  37766 [PSH, ACK] Seq=1 Ack=615 Win=15360 Len=32"
"796","56.834723","192.168.137.72","203.119.211.251","TCP","54","48911","80","0","65535","2","[TCP Retransmission] 48911  >  80 [FIN, ACK] Seq=1 Ack=2 Win=65535 Len=0"
"797","56.835837","192.168.137.72","183.194.234.114","TCP","66","37766","8081","0","343","1","[TCP Dup ACK 787#1] 37766  >  8081 [ACK] Seq=615 Ack=1 Win=87808 Len=0 SLE=33 SRE=34"
"798","56.836049","192.168.137.72","183.194.234.114","TCP","54","37766","8081","0","343","34","37766  >  8081 [ACK] Seq=615 Ack=34 Win=87808 Len=0"
"799","56.837294","192.168.137.72","183.194.234.114","TCP","54","37766","8081","0","343","34","37766  >  8081 [FIN, ACK] Seq=615 Ack=34 Win=87808 Len=0"
"800","56.943295","183.194.234.114","192.168.137.72","TCP","54","8081","37766","0","0","0","8081  >  37766 [RST] Seq=34 Win=0 Len=0"
"801","57.364126","192.168.137.72","203.119.211.251","TCP","54","48911","80","0","65535","2","[TCP Retransmission] 48911  >  80 [FIN, ACK] Seq=1 Ack=2 Win=65535 Len=0"
"802","58.351461","192.168.137.72","203.119.211.251","TCP","54","48911","80","0","65535","2","[TCP Retransmission] 48911  >  80 [FIN, ACK] Seq=1 Ack=2 Win=65535 Len=0"
"803","58.589022","192.168.137.1","239.255.255.250","SSDP","171","","","","","","M-SEARCH * HTTP/1.1 "
"804","58.689863","192.168.137.1","239.255.255.250","SSDP","171","","","","","","M-SEARCH * HTTP/1.1 "
"805","60.355206","192.168.137.72","192.168.137.1","DNS","80","","","","","","Standard query 0x8765 A ulogs.umengcloud.com"
"806","60.358269","192.168.137.1","192.168.137.72","DNS","317","","","","","","Standard query response 0x8765 A ulogs.umengcloud.com CNAME et2-na61-na62.wagbridge.alibaba.tanx.com CNAME et2-na61-na62.wagbridge.alibaba.tanx.com.gds.alibabadns.com A 203.119.214.125 NS ns2.alibabadns.com NS ns1.alibabadns.com A 140.205.122.66 A 198.11.138.254 A 140.205.67.254 A 106.11.35.18"
"807","60.477877","192.168.137.72","121.51.118.79","TCP","74","38021","80","0","65535","0","38021  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1400 SACK_PERM=1 TSval=3947455 TSecr=0 WS=256"
"808","60.528619","121.51.118.79","192.168.137.72","TCP","66","80","38021","0","14400","1","80  >  38021 [SYN, ACK] Seq=0 Ack=1 Win=14400 Len=0 MSS=1440 SACK_PERM=1 WS=128"
"809","60.529954","192.168.137.72","121.51.118.79","TCP","54","38021","80","0","329","1","38021  >  80 [ACK] Seq=1 Ack=1 Win=84224 Len=0"
"810","60.533261","192.168.137.72","121.51.118.79","HTTP","934","38021","80","880","329","1","POST /mmtls/1e076e9e HTTP/1.1 "
"811","60.577520","121.51.118.79","192.168.137.72","TCP","54","80","38021","0","127","881","80  >  38021 [ACK] Seq=1 Ack=881 Win=16256 Len=0"
"812","60.582830","121.51.118.79","192.168.137.72","HTTP","398","80","38021","344","127","881","HTTP/1.1 200 OK "
"813","60.584436","192.168.137.72","121.51.118.79","TCP","54","38021","80","0","333","345","38021  >  80 [ACK] Seq=881 Ack=345 Win=85248 Len=0"
"814","60.585903","121.51.118.79","192.168.137.72","TCP","54","80","38021","0","127","881","80  >  38021 [FIN, ACK] Seq=345 Ack=881 Win=16256 Len=0"
"815","60.588477","192.168.137.72","121.51.118.79","TCP","54","38021","80","0","333","346","38021  >  80 [FIN, ACK] Seq=881 Ack=346 Win=85248 Len=0"
"816","60.681149","121.51.118.79","192.168.137.72","TCP","54","80","38021","0","127","881","[TCP Retransmission] 80  >  38021 [FIN, ACK] Seq=345 Ack=881 Win=16256 Len=0"
"817","60.683038","192.168.137.72","121.51.118.79","TCP","66","38021","80","0","333","346","[TCP Dup ACK 815#1] 38021  >  80 [ACK] Seq=882 Ack=346 Win=85248 Len=0 SLE=345 SRE=346"
"818","60.842696","192.168.137.72","121.51.118.79","TCP","54","38021","80","0","333","346","[TCP Retransmission] 38021  >  80 [FIN, ACK] Seq=881 Ack=346 Win=85248 Len=0"
"819","60.889517","121.51.118.79","192.168.137.72","TCP","54","80","38021","0","0","0","80  >  38021 [RST] Seq=346 Win=0 Len=0"
"820","63.214235","192.168.137.72","192.168.137.1","DNS","81","","","","","","Standard query 0xcf2b A toblog.ctobsnssdk.com"
"821","63.217362","192.168.137.1","192.168.137.72","DNS","441","","","","","","Standard query response 0xcf2b A toblog.ctobsnssdk.com CNAME toblog.ctobsnssdk.com.w.cdngslb.com A 58.205.221.222 A 58.205.221.224 A 58.205.221.225 A 58.205.221.223 A 58.205.221.226 A 58.205.221.236 A 58.205.221.246 A 58.205.221.227 NS ns2.vip.cdngslb.com NS ns1.vip.cdngslb.com NS ns3.vip.cdngslb.com A 121.43.18.42 A 203.107.0.208 A 203.107.0.209 A 120.25.118.74 A 121.43.18.42 A 101.200.28.74 A 101.200.28.73 A 121.43.18.42"
"822","66.837980","192.168.137.1","239.255.255.250","SSDP","456","","","","","","NOTIFY * HTTP/1.1 "
"823","66.838109","192.168.137.1","239.255.255.250","SSDP","448","","","","","","NOTIFY * HTTP/1.1 "
"824","66.838171","192.168.137.1","239.255.255.250","SSDP","512","","","","","","NOTIFY * HTTP/1.1 "
"825","66.839828","192.168.137.1","239.255.255.250","SSDP","504","","","","","","NOTIFY * HTTP/1.1 "
"826","66.841267","192.168.137.1","239.255.255.250","SSDP","510","","","","","","NOTIFY * HTTP/1.1 "
"827","66.842757","192.168.137.1","239.255.255.250","SSDP","522","","","","","","NOTIFY * HTTP/1.1 "
"828","66.844308","192.168.137.1","239.255.255.250","SSDP","520","","","","","","NOTIFY * HTTP/1.1 "
"829","66.946645","192.168.137.1","239.255.255.250","SSDP","456","","","","","","NOTIFY * HTTP/1.1 "
"830","66.946783","192.168.137.1","239.255.255.250","SSDP","448","","","","","","NOTIFY * HTTP/1.1 "
"831","66.946851","192.168.137.1","239.255.255.250","SSDP","512","","","","","","NOTIFY * HTTP/1.1 "
"832","66.948497","192.168.137.1","239.255.255.250","SSDP","504","","","","","","NOTIFY * HTTP/1.1 "
"833","66.949898","192.168.137.1","239.255.255.250","SSDP","510","","","","","","NOTIFY * HTTP/1.1 "
"834","66.951327","192.168.137.1","239.255.255.250","SSDP","522","","","","","","NOTIFY * HTTP/1.1 "
"835","66.952702","192.168.137.1","239.255.255.250","SSDP","520","","","","","","NOTIFY * HTTP/1.1 "
"836","68.998937","54.225.216.200","192.168.137.72","TLSv1.2","97","443","43053","31","130","1841","Encrypted Alert"
"837","69.863483","192.168.137.1","239.255.255.250","SSDP","171","","","","","","M-SEARCH * HTTP/1.1 "
"838","69.964131","192.168.137.1","239.255.255.250","SSDP","171","","","","","","M-SEARCH * HTTP/1.1 "
"839","75.744647","192.168.137.72","223.202.213.125","TCP","54","40541","80","0","65535","5","40541  >  80 [FIN, ACK] Seq=668 Ack=5 Win=65535 Len=0"
"840","75.784287","223.202.213.125","192.168.137.72","TCP","54","80","40541","0","15341","669","80  >  40541 [FIN, ACK] Seq=5 Ack=669 Win=15341 Len=0"
"841","75.785302","192.168.137.72","223.202.213.125","TCP","54","40541","80","0","65535","6","40541  >  80 [ACK] Seq=669 Ack=6 Win=65535 Len=0"
"842","75.789395","192.168.137.72","223.202.213.238","TCP","74","47762","80","0","65535","0","47762  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=3948986 TSecr=0 WS=256"
"843","75.815678","192.168.137.72","140.205.172.75","HTTP","911","46244","80","857","65535","332","POST /dataPipeline/uploadData?channel=report&version=v1 HTTP/1.1  (application/x-www-form-urlencoded)"
"844","75.824871","223.202.213.238","192.168.137.72","TCP","74","80","47762","0","14480","1","80  >  47762 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=1602905217 TSecr=3948986 WS=1024"
"845","75.826088","192.168.137.72","223.202.213.238","TCP","66","47762","80","0","343","1","47762  >  80 [ACK] Seq=1 Ack=1 Win=87808 Len=0 TSval=3948990 TSecr=1602905217"
"846","75.841693","192.168.137.72","223.202.213.238","TCP","733","47762","80","667","343","1","47762  >  80 [PSH, ACK] Seq=1 Ack=1 Win=87808 Len=667 TSval=3948991 TSecr=1602905217"
"847","75.867529","140.205.172.75","192.168.137.72","TCP","350","80","46244","296","8918","2132","80  >  46244 [PSH, ACK] Seq=332 Ack=2132 Win=8918 Len=296 [TCP segment of a reassembled PDU]"
"848","75.867595","140.205.172.75","192.168.137.72","TCP","84","80","46244","30","8918","2132","80  >  46244 [PSH, ACK] Seq=628 Ack=2132 Win=8918 Len=30 [TCP segment of a reassembled PDU]"
"849","75.867618","140.205.172.75","192.168.137.72","HTTP","59","80","46244","5","8918","2132","HTTP/1.1 200   (text/html)"
"850","75.869218","192.168.137.72","140.205.172.75","TCP","54","46244","80","0","65535","628","46244  >  80 [ACK] Seq=2132 Ack=628 Win=65535 Len=0"
"851","75.869473","192.168.137.72","140.205.172.75","TCP","54","46244","80","0","65535","658","46244  >  80 [ACK] Seq=2132 Ack=658 Win=65535 Len=0"
"852","75.870193","192.168.137.72","140.205.172.75","TCP","54","46244","80","0","65535","663","46244  >  80 [ACK] Seq=2132 Ack=663 Win=65535 Len=0"
"853","75.878170","223.202.213.238","192.168.137.72","TCP","66","80","47762","0","16","668","80  >  47762 [ACK] Seq=1 Ack=668 Win=16384 Len=0 TSval=1602905269 TSecr=3948991"
"854","75.878235","223.202.213.238","192.168.137.72","TCP","70","80","47762","4","16","668","80  >  47762 [PSH, ACK] Seq=1 Ack=668 Win=16384 Len=4 TSval=1602905270 TSecr=3948991 [TCP segment of a reassembled PDU]"
"855","75.881546","192.168.137.72","223.202.213.238","TCP","66","47762","80","0","343","5","47762  >  80 [ACK] Seq=668 Ack=5 Win=87808 Len=0 TSval=3948995 TSecr=1602905270"
"856","75.920520","140.205.172.75","192.168.137.72","TCP","59","80","46244","5","8918","2132","[TCP Spurious Retransmission] 80  >  46244 [PSH, ACK] Seq=658 Ack=2132 Win=8918 Len=5[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"857","75.921648","192.168.137.72","140.205.172.75","TCP","66","46244","80","0","65535","663","[TCP Dup ACK 852#1] 46244  >  80 [ACK] Seq=2132 Ack=663 Win=65535 Len=0 SLE=658 SRE=663"
"858","76.710840","192.168.137.72","183.194.234.114","TCP","74","37798","8081","0","65535","0","37798  >  8081 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=3949076 TSecr=0 WS=256"
"859","76.752539","183.194.234.114","192.168.137.72","TCP","66","8081","37798","0","13600","1","8081  >  37798 [SYN, ACK] Seq=0 Ack=1 Win=13600 Len=0 MSS=1360 SACK_PERM=1 WS=1024"
